"tid","loc_name","loc_number","loc_type","address_1","country","region_code","hours_of_operation","state","city","postal_code","phone","latitude","longitude","services_included","contact","opening_date","RunDate","InsertUpdateTime","RunID"
24832,"Princeton","1199","Warehouse","4100 QUAKERBRIDGE RD","US","NE","Mon-Fri:10:00:00-20:30:00; Sat:09:30:00-18:00:00; Sun:10:00:00-18:00:00","NJ","LAWRENCE TOWNSHIP","08648-4702","(609) 779-7000","40.28094","-74.67184","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center","","2016-08-25","2022-05-03 08:10:15","2022-05-03 08:10:38",46269
24833,"Gilroy","760","Warehouse","7251 CAMINO ARROYO","US","BA","Mon-Fri:10:00:00-20:30:00; Sat:09:30:00-19:00:00; Sun:10:00:00-19:00:00","CA","GILROY","95020-7340","(408) 848-0700","37.008691","-121.554466","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center","","2003-03-01","2022-05-03 08:10:15","2022-05-03 08:10:38",46269
24834,"Vacaville","694","Warehouse","1051 HUME WAY","US","BA","Mon-Fri:10:00:00-20:30:00; Sat:09:30:00-18:00:00; Sun:10:00:00-18:00:00","CA","VACAVILLE","95687-5558","(707) 453-7343","38.350395","-121.98133","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center","","2002-12-06","2022-05-03 08:10:15","2022-05-03 08:10:38",46269
24835,"Wharton","315","Warehouse","315 STATE ROUTE 15 N","US","NE","Mon-Fri:10:00:00-20:30:00; Sat:09:30:00-18:00:00; Sun:10:00:00-18:00:00","NJ","WHARTON","07885-1222","(973) 659-2000","40.906521","-74.570598","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center","","1993-11-09","2022-05-03 08:10:15","2022-05-03 08:10:38",46269
24836,"Livermore","146","Warehouse","2800 INDEPENDENCE DR","US","BA","Mon-Fri:09:00:00-20:30:00; Sat:09:00:00-19:00:00; Sun:09:00:00-19:00:00","CA","LIVERMORE","94551-7628","(925) 443-6306","37.7023","-121.81067","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center","","1993-11-17","2022-05-03 08:10:15","2022-05-03 08:10:38",46269
24837,"Bridgewater","322","Warehouse","325 PROMENADE BLVD","US","NE","Mon-Fri:10:00:00-20:30:00; Sat:09:30:00-18:00:00; Sun:10:00:00-18:00:00","NJ","BRIDGEWATER","08807-3457","(732) 584-1003","40.564051","-74.555669","Food Court; Hearing Aids; Optical Department; Pharmacy; Tire Service Center","","1999-08-24","2022-05-03 08:10:15","2022-05-03 08:10:38",46269
24838,"Sarasota Mall","1123","Warehouse","8201 S TAMIAMI TRL UNIT 501","US","SE","Mon-Fri:10:00:00-20:30:00; Sat:09:30:00-18:00:00; Sun:10:00:00-18:00:00","FL","SARASOTA","34238-2966","(941) 554-2800","27.23332","-82.49758","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center","","2012-08-17","2022-05-03 08:10:15","2022-05-03 08:10:38",46269
24839,"North Brunswick","1174","Warehouse","100 GRAND AVENUE","US","NE","Mon-Fri:10:00:00-20:30:00; Sat:09:30:00-18:00:00; Sun:10:00:00-18:00:00","NJ","NORTH BRUNSWICK","08902-5026","(732) 509-3905","40.436314","-74.507129","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center","","2014-07-24","2022-05-03 08:10:15","2022-05-03 08:10:38",46269
24840,"Great Oaks","1267","Warehouse","6898 RALEIGH ROAD","US","BA","Mon-Fri:09:00:00-20:30:00; Sat:09:00:00-19:00:00; Sun:09:00:00-19:00:00","CA","SAN JOSE","95119-1730","(408) 908-7929","37.243844","-121.785206","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center","","2017-06-29","2022-05-03 08:10:15","2022-05-03 08:10:38",46269
24841,"San Jose Bus Ctr","848","Warehouse","2376 S EVERGREEN LOOP","US","BD","Mon-Fri:07:00:00-18:00:00; Sat:07:00:00-16:00:00; Sun:00:00:00-00:00:00","CA","SAN JOSE","95122","(669) 236-4679","37.3178543","-121.8109559","","","2020-10-29","2022-05-03 08:10:15","2022-05-03 08:10:38",46269
24842,"North Plainfield","1166","Warehouse","1290 US HIGHWAY 22E","US","NE","Mon-Fri:10:00:00-20:30:00; Sat:09:30:00-18:00:00; Sun:10:00:00-18:00:00","NJ","NORTH PLAINFIELD","07060-3518","(908) 546-5666","40.611762","-74.460034","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center","","2013-11-14","2022-05-03 08:10:15","2022-05-03 08:10:38",46269
24843,"Danville","21","Warehouse","3150 FOSTORIA WAY","US","BA","Mon-Fri:09:00:00-20:30:00; Sat:09:00:00-18:00:00; Sun:09:00:00-19:00:00","CA","DANVILLE","94526-5553","(925) 277-0407","37.781597","-121.975034","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center","","1989-03-16","2022-05-03 08:10:15","2022-05-03 08:10:38",46269
24844,"Concord","663","Warehouse","2400 MONUMENT BLVD","US","BA","Mon-Fri:09:00:00-20:30:00; Sat:09:00:00-18:00:00; Sun:09:00:00-19:00:00","CA","CONCORD","94520-3105","(925) 566-4003","37.95949","-122.03451","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center","","1986-12-10","2022-05-03 08:10:15","2022-05-03 08:10:38",46269
24845,"San Jose","148","Warehouse","2201 SENTER RD","US","BA","Mon-Fri:09:00:00-20:30:00; Sat:09:00:00-19:00:00; Sun:09:00:00-19:00:00","CA","SAN JOSE","95112-2627","(408) 275-0199","37.31125","-121.85128","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center","","1986-11-28","2022-05-03 08:10:15","2022-05-03 08:10:38",46269
24846,"NE San Jose","1004","Warehouse","1709 AUTOMATION PKWY","US","BA","Mon-Fri:09:00:00-20:30:00; Sat:09:00:00-19:00:00; Sun:09:00:00-19:00:00","CA","SAN JOSE","95131-1866","(408) 678-2150","37.38922","-121.88307","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center","","2007-08-23","2022-05-03 08:10:15","2022-05-03 08:10:38",46269
24847,"Fairfield","453","Warehouse","5101 BUSINESS CENTER DR","US","BA","Mon-Fri:10:00:00-20:30:00; Sat:09:00:00-18:00:00; Sun:10:00:00-18:00:00","CA","FAIRFIELD","94534-1624","(707) 864-3816","38.21655","-122.14443","Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center","","1992-10-01","2022-05-03 08:10:15","2022-05-03 08:10:38",46269
24848,"East Hanover","244","Warehouse","156 SR-10 WEST","US","NE","Mon-Fri:10:00:00-20:30:00; Sat:09:30:00-18:00:00; Sun:10:00:00-18:00:00","NJ","EAST HANOVER","07936-2107","(973) 602-2000","40.811858","-74.3803836","Food Court; Hearing Aids; Optical Department; Pharmacy; Tire Service Center","","1997-10-25","2022-05-03 08:10:15","2022-05-03 08:10:38",46269
24849,"Salinas","472","Warehouse","1339 N DAVIS RD","US","BA","Mon-Fri:09:00:00-20:30:00; Sat:09:00:00-19:00:00; Sun:09:00:00-19:00:00","CA","SALINAS","93907-1988","(831) 424-4242","36.703445","-121.666955","Food Court; Hearing Aids; Optical Department; Pharmacy; Tire Service Center","","1997-08-29","2022-05-03 08:10:15","2022-05-03 08:10:38",46269
24850,"Almaden","470","Warehouse","5301 ALMADEN EXPY","US","BA","Mon-Fri:09:00:00-20:30:00; Sat:09:00:00-19:00:00; Sun:09:00:00-19:00:00","CA","SAN JOSE","95118-3603","(408) 723-0964","37.25427","-121.87582","Food Court; Hearing Aids; Optical Department; Pharmacy; Tire Service Center","","1987-06-01","2022-05-03 08:10:15","2022-05-03 08:10:38",46269
24851,"Fremont","778","Warehouse","43621 PACIFIC COMMONS BLVD","US","BA","Mon-Fri:09:00:00-20:30:00; Sat:09:00:00-19:00:00; Sun:09:00:00-19:00:00","CA","FREMONT","94538-3809","(510) 897-1092","37.502499","-121.971421","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center","","1988-05-26","2022-05-03 08:10:15","2022-05-03 08:10:38",46269
24852,"Edison","323","Warehouse","205 VINEYARD RD","US","NE","Mon-Fri:10:00:00-20:30:00; Sat:09:30:00-18:00:00; Sun:10:00:00-18:00:00","NJ","EDISON","08817-4785","(732) 491-2023","40.528598","-74.377335","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center","","1987-10-24","2022-05-03 08:10:15","2022-05-03 08:10:38",46269
24853,"Santa Clara","129","Warehouse","1601 COLEMAN AVE","US","BA","Mon-Fri:09:00:00-20:30:00; Sat:09:00:00-19:00:00; Sun:09:00:00-19:00:00","CA","SANTA CLARA","95050-3100","(408) 567-9000","37.35771","-121.93725","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center","","1985-12-06","2022-05-03 08:10:15","2022-05-03 08:10:38",46269
24854,"E Vancouver WA","1086","Warehouse","19610 SE 1ST ST","US","NW","Mon-Fri:10:00:00-20:30:00; Sat:09:30:00-19:00:00; Sun:10:00:00-18:00:00","WA","CAMAS","98607-7472","(360) 258-6221","45.622097","-122.473118","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center","","2010-11-24","2022-05-03 08:10:15","2022-05-03 08:10:38",46269
24855,"Vallejo","132","Warehouse","198 PLAZA DR","US","BA","Mon-Fri:10:00:00-20:30:00; Sat:09:30:00-19:00:00; Sun:10:00:00-19:00:00","CA","VALLEJO","94591-3702","(707) 553-6400","38.131561","-122.215251","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center","","1989-12-07","2022-05-03 08:10:15","2022-05-03 08:10:38",46269
24856,"Union","320","Warehouse","1055 HUDSON ST","US","NE","Mon-Fri:10:00:00-20:30:00; Sat:09:30:00-18:00:00; Sun:10:00:00-18:00:00","NJ","UNION","07083-6809","(908) 810-1458","40.693519","-74.290249","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center","","1998-11-19","2022-05-03 08:10:15","2022-05-03 08:10:38",46269
24857,"Sunnyvale","423","Warehouse","150 LAWRENCE STATION RD","US","BA","Mon-Fri:09:00:00-20:30:00; Sat:09:00:00-19:00:00; Sun:09:00:00-19:00:00","CA","SUNNYVALE","94086-5309","(408) 730-1892","37.372205","-121.995957","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center","","1986-07-01","2022-05-03 08:10:15","2022-05-03 08:10:38",46269
24858,"Portland","2","Warehouse","4849 NE 138TH AVE","US","NW","Mon-Fri:10:00:00-20:30:00; Sat:09:30:00-19:00:00; Sun:10:00:00-18:00:00","OR","PORTLAND","97230-3401","(503) 252-2243","45.556339","-122.52113","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center; Diesel","","1983-10-27","2022-05-03 08:10:15","2022-05-03 08:10:38",46269
24859,"Hayward Bus Ctr","823","Warehouse","22330 HATHAWAY AVE","US","BD","Mon-Fri:07:00:00-18:00:00; Sat:07:00:00-16:00:00; Sun:00:00:00-00:00:00","CA","HAYWARD","94541-4861","(510) 259-6600","37.667459","-122.102598","Gas Station","","1992-07-05","2022-05-03 08:10:15","2022-05-03 08:10:38",46269
24860,"Hayward","1061","Warehouse","28505 HESPERIAN BLVD","US","BA","Mon-Fri:09:00:00-20:30:00; Sat:09:00:00-18:00:00; Sun:09:00:00-19:00:00","CA","HAYWARD","94545-5008","(510) 921-3128","37.617136","-122.08834","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center","","2009-11-24","2022-05-03 08:10:15","2022-05-03 08:10:38",46269
24861,"Wayne","1177","Warehouse","149 STATE ROUTE 23","US","NE","Mon-Fri:10:00:00-20:30:00; Sat:09:30:00-18:00:00; Sun:10:00:00-18:00:00","NJ","WAYNE","07470-6933","(973) 339-4006","40.890574","-74.249549","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center","","1991-09-28","2022-05-03 08:10:15","2022-05-03 08:10:38",46269
24862,"Central Point","1287","Warehouse","3075 HAMRICK ROAD","US","NW","Mon-Fri:10:00:00-20:30:00; Sat:09:30:00-19:00:00; Sun:10:00:00-18:00:00","OR","CENTRAL POINT","97502-2844","(541) 734-4227","42.374211","-122.887231","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center; Diesel","","1991-10-29","2022-05-03 08:10:15","2022-05-03 08:10:38",46269
24863,"Marlboro","1093","Warehouse","18 ROUTE 9 NORTH","US","NE","Mon-Fri:10:00:00-20:30:00; Sat:09:30:00-18:00:00; Sun:10:00:00-18:00:00","NJ","MORGANVILLE","07751-1526","(732) 617-4340","40.360854","-74.303594","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center","","2011-07-06","2022-05-03 08:10:15","2022-05-03 08:10:38",46269
24864,"Clackamas","97","Warehouse","13130 SE 84TH AVE","US","NW","Mon-Fri:10:00:00-20:30:00; Sat:09:30:00-19:00:00; Sun:10:00:00-18:00:00","OR","CLACKAMAS","97015-9733","(503) 794-5500","45.42789","-122.57543","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center","","1986-11-24","2022-05-03 08:10:15","2022-05-03 08:10:38",46269
24865,"San Leandro","118","Warehouse","1900 DAVIS ST","US","BA","Mon-Fri:09:00:00-20:30:00; Sat:09:00:00-19:00:00; Sun:09:00:00-19:00:00","CA","SAN LEANDRO","94577-1209","(510) 562-6708","37.718203","-122.180726","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center","","1987-05-21","2022-05-03 08:10:15","2022-05-03 08:10:38",46269
24866,"Mountain View","143","Warehouse","1000 N RENGSTORFF AVE","US","BA","Mon-Fri:09:00:00-20:30:00; Sat:09:00:00-19:00:00; Sun:09:00:00-19:00:00","CA","MOUNTAIN VIEW","94043-1716","(650) 988-1841","37.41961","-122.09315","Food Court; Hearing Aids; Optical Department; Pharmacy; Tire Service Center","","1992-12-09","2022-05-03 08:10:15","2022-05-03 08:10:38",46269
24867,"Vancouver WA","772","Warehouse","6720 NE 84TH ST","US","NW","Mon-Fri:10:00:00-20:30:00; Sat:09:30:00-19:00:00; Sun:10:00:00-18:00:00","WA","VANCOUVER","98665-2016","(360) 828-2262","45.683906","-122.603549","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center; Diesel","","2004-08-27","2022-05-03 08:10:15","2022-05-03 08:10:38",46269
24868,"Sand City","131","Warehouse","801 TIOGA AVE","US","BA","Mon-Fri:09:00:00-20:30:00; Sat:09:00:00-18:00:00; Sun:10:00:00-18:00:00","CA","SAND CITY","93955-3050","(831) 899-1255","36.616711","-121.846725","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center","","1989-11-16","2022-05-03 08:10:15","2022-05-03 08:10:38",46269
24869,"Bonney Lake","1278","Warehouse","9801 204TH AVE E","US","NW","Mon-Fri:10:00:00-20:30:00; Sat:09:30:00-18:00:00; Sun:10:00:00-18:00:00","WA","BONNEY LAKE","98391-6559","(253) 750-8120","47.165782","-122.1583972","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center; Diesel","","2018-05-30","2022-05-03 08:10:15","2022-05-03 08:10:38",46269
24870,"Staten Island","316","Warehouse","2975 RICHMOND AVE","US","NE","Mon-Fri:10:00:00-20:30:00; Sat:09:30:00-19:00:00; Sun:10:00:00-18:00:00","NY","STATEN ISLAND","10314-5851","(718) 982-9525","40.572622","-74.16985","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center","","1995-12-15","2022-05-03 08:10:15","2022-05-03 08:10:38",46269
24871,"Clifton","306","Warehouse","20 BRIDEWELL PL","US","NE","Mon-Fri:10:00:00-20:30:00; Sat:09:30:00-18:00:00; Sun:10:00:00-18:00:00","NJ","CLIFTON","07014-1724","(973) 779-8715","40.83058","-74.135926","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center","","1992-07-01","2022-05-03 08:10:15","2022-05-03 08:10:38",46269
24872,"Hazlet","222","Warehouse","2835 ROUTE 35 N","US","NE","Mon-Fri:10:00:00-20:30:00; Sat:09:30:00-18:00:00; Sun:10:00:00-18:00:00","NJ","HAZLET","07730-1516","(732) 335-3800","40.4199625","-74.1729754","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center","","1991-12-07","2022-05-03 08:10:15","2022-05-03 08:10:38",46269
24873,"Manahawkin","1025","Warehouse","245 STAFFORD PARK BLVD","US","NE","Mon-Fri:10:00:00-20:30:00; Sat:09:30:00-18:00:00; Sun:10:00:00-18:00:00","NJ","STAFFORD TOWNSHIP","08050-2734","(609) 242-2011","39.70977","-74.287038","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center","","2008-05-29","2022-05-03 08:10:15","2022-05-03 08:10:38",46269
24874,"Richmond CA","482","Warehouse","4801 CENTRAL AVENUE","US","BA","Mon-Fri:09:00:00-20:30:00; Sat:09:00:00-19:00:00; Sun:09:00:00-19:00:00","CA","RICHMOND","94804-5878","(510) 898-2003","37.898","-122.3206","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center","","1986-10-16","2022-05-03 08:10:15","2022-05-03 08:10:38",46269
24875,"Covington","1029","Warehouse","27520 COVINGTON WAY SE","US","NW","Mon-Fri:10:00:00-20:30:00; Sat:09:30:00-18:00:00; Sun:10:00:00-18:00:00","WA","COVINGTON","98042-9100","(253) 796-1004","47.35514","-122.120892","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center","","2008-10-25","2022-05-03 08:10:15","2022-05-03 08:10:38",46269
24876,"Issaquah","110","Warehouse","1801 10TH AVE NW","US","NW","Mon-Fri:10:00:00-20:30:00; Sat:09:30:00-18:00:00; Sun:10:00:00-18:00:00","WA","ISSAQUAH","98027-5384","(425) 313-0965","47.550811","-122.049851","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center","","1994-09-09","2022-05-03 08:10:15","2022-05-03 08:10:38",46269
24877,"Santa Cruz","149","Warehouse","220 SYLVANIA AVE","US","BA","Mon-Fri:09:00:00-20:30:00; Sat:09:00:00-19:00:00; Sun:09:00:00-19:00:00","CA","SANTA CRUZ","95060-2161","(831) 469-0961","36.985102","-122.03482","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center; Diesel","","1994-08-18","2022-05-03 08:10:15","2022-05-03 08:10:38",46269
24878,"Bayonne","1334","Warehouse","21 GOLDSBOROUGH DR","US","NE","Mon-Fri:10:00:00-20:30:00; Sat:09:30:00-18:00:00; Sun:10:00:00-18:00:00","NJ","BAYONNE","07002","(201) 354-2335","40.6731136","-74.1053398","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center","","2019-03-07","2022-05-03 08:10:15","2022-05-03 08:10:38",46269
24879,"Wilsonville","766","Warehouse","25900 SW HEATHER PL","US","NW","Mon-Fri:10:00:00-20:30:00; Sat:09:30:00-19:00:00; Sun:10:00:00-18:00:00","OR","WILSONVILLE","97070-5785","(503) 825-4003","45.3332","-122.76613","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center","","2003-07-24","2022-05-03 08:10:15","2022-05-03 08:10:38",46269
24880,"Redwood City","1042","Warehouse","2300 MIDDLEFIELD RD","US","BA","Mon-Fri:09:00:00-20:30:00; Sat:09:00:00-19:00:00; Sun:09:00:00-19:00:00","CA","REDWOOD CITY","94063-2854","(650) 568-4040","37.4801","-122.21705","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center","","1983-06-01","2022-05-03 08:10:15","2022-05-03 08:10:38",46269
24881,"Tigard","111","Warehouse","7850 SW DARTMOUTH ST","US","NW","Mon-Fri:10:00:00-20:30:00; Sat:09:30:00-19:00:00; Sun:10:00:00-18:00:00","OR","TIGARD","97223-8401","(503) 639-0811","45.43634","-122.75622","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center; Diesel","","1986-11-03","2022-05-03 08:10:15","2022-05-03 08:10:38",46269
24882,"Teterboro","1214","Warehouse","2 TETERBORO LANDING DR","US","NE","Mon-Fri:10:00:00-20:30:00; Sat:09:00:00-19:00:00; Sun:10:00:00-18:00:00","NJ","TETERBORO","07608-1120","(201) 596-7001","40.861256","-74.063649","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center; Diesel","","1994-07-21","2022-05-03 08:10:15","2022-05-03 08:10:38",46269
24883,"Nanuet","305","Warehouse","50 OVERLOOK BLVD","US","NE","Mon-Fri:10:00:00-20:30:00; Sat:09:30:00-18:00:00; Sun:10:00:00-18:00:00","NY","NANUET","10954-5292","(845) 425-1469","41.107345","-74.025694","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center","","1992-06-30","2022-05-03 08:10:15","2022-05-03 08:10:39",46269
24884,"Foster City","147","Warehouse","1001 METRO CENTER BLVD","US","BA","Mon-Fri:09:00:00-20:30:00; Sat:09:00:00-19:00:00; Sun:09:00:00-19:00:00","CA","FOSTER CITY","94404-2177","(650) 286-0739","37.5608","-122.27472","Food Court; Hearing Aids; Optical Department; Pharmacy; Tire Service Center","","1994-08-04","2022-05-03 08:10:15","2022-05-03 08:10:39",46269
24885,"Hackensack Bus Ctr","729","Warehouse","80 S RIVER ST","US","BD","Mon-Fri:07:00:00-18:00:00; Sat:07:00:00-16:00:00; Sun:00:00:00-00:00:00","NJ","HACKENSACK","07601-6954","(201) 296-3044","40.87709","-74.04119","Food Court","","2016-03-15","2022-05-03 08:10:15","2022-05-03 08:10:39",46269
24886,"Brick Township","739","Warehouse","465 ROUTE 70","US","NE","Mon-Fri:10:00:00-20:30:00; Sat:09:30:00-18:00:00; Sun:10:00:00-18:00:00","NJ","BRICK","08723-4049","(732) 262-6300","40.056498","-74.155128","Food Court; Gas Station; Hearing Aids; Optical Department; Pharmacy; Tire Service Center","","1992-11-21","2022-05-03 08:10:15","2022-05-03 08:10:39",46269
